TERM,STUDENT_ID,COURSE,CAMPUS,GRADE
2021FL,kwihjyv,ENGL-1301,NW,D
2021FL,phomyur,ENGL-1301,TR,B
2021FL,sumedvs,ENGL-1301,CN,B
2021FL,bvlmxbl,ENGL-1301,NW,A
2021FL,vxvekor,ENGL-1301,CN,A
2021FL,lfhzbwe,ENGL-1301,NE,B
2021FL,lknwsch,ENGL-1301,NE,W
2021FL,ufvdyvs,ENGL-1301,TR,A
2021FL,vqxdkbe,ENGL-1301,SE,A
2021FL,perbxmq,ENGL-1301,SE,C
2021FL,stmfiyd,ENGL-1301,NE,B
2021FL,sbmlcvy,ENGL-1301,NE,D
2021FL,hsowgns,ENGL-1301,SE,D
2021FL,hjcqfsm,ENGL-1301,CN,D
2021FL,jkwnrdg,ENGL-1301,TR,A
2021FL,wzfngvd,ENGL-1301,TR,F
2021FL,dmlupta,ENGL-1301,NW,A
2021FL,uximpmn,ENGL-1301,TR,B
2021FL,krzlblo,ENGL-1301,NW,C
2021FL,dihnhxp,ENGL-1301,TR,W
2021FL,ujbqqlh,ENGL-1301,NW,CR
2021FL,rntswwi,ENGL-1301,NW,A
2021FL,bvuhcze,ENGL-1301,TR,C
2021FL,yupckdc,ENGL-1301,NE,A
2021FL,tfkvglk,ENGL-1301,NW,W
2021FL,mvjjbru,ENGL-1301,SO,W
2021FL,jxufopi,ENGL-1301,TR,B
2021FL,qxbjdop,ENGL-1301,SE,CR
2021FL,jkkbncv,ENGL-1301,NW,C
2021FL,rivtnfx,ENGL-1301,TR,D
2021FL,pwuszxl,ENGL-1301,TR,F
2021FL,hnzgpzc,ENGL-1301,TR,W
2021FL,pfbaeme,ENGL-1301,SO,CR
2021FL,sesbnhd,ENGL-1301,SO,C
2021FL,sbzsmuc,ENGL-1301,SE,F
2021FL,ilkdfgp,ENGL-1301,SO,F
2021FL,bjbaizx,ENGL-1301,CN,D
2021FL,ydatpju,ENGL-1301,NW,B
2021FL,nmidxah,ENGL-1301,NW,D
2021FL,jsyxfjq,ENGL-1301,TR,B
2021FL,sztuqor,ENGL-1301,SE,CR
2021FL,wpsgzwk,ENGL-1301,NW,B
2021FL,geiynvz,ENGL-1301,SO,A
2021FL,rmifbsf,ENGL-1301,SO,W
2021FL,bbdwutj,ENGL-1301,NW,W
2021FL,unpvsdt,ENGL-1301,SE,W
2021FL,lqthedm,ENGL-1301,NE,D
2021FL,tqcyqhg,ENGL-1301,SE,C
2021FL,yzslvvx,ENGL-1301,NW,A
2021FL,mshajxz,ENGL-1301,SE,D
2021FL,fgikhow,ENGL-1301,TR,F
2021FL,ftxplkd,ENGL-1301,SO,C
2021FL,tzdunhf,ENGL-1301,NE,C
2021FL,foseavd,ENGL-1301,CN,CR
2021FL,nnqkzkf,ENGL-1301,CN,W
2021FL,bvceimr,ENGL-1301,TR,W
2021FL,qcbptfx,ENGL-1301,NW,W
2021FL,bqpfcdu,ENGL-1301,CN,W
2021FL,fulqapd,ENGL-1301,NW,W
2021FL,ncsaxhz,ENGL-1301,SE,F
2021FL,ycsyfpf,ENGL-1301,NW,C
2021FL,luxmiaw,ENGL-1301,SO,D
2021FL,liwjafu,ENGL-1301,SO,C
2021FL,dphwczw,ENGL-1301,NW,F
2021FL,szspmgb,ENGL-1301,TR,C
2021FL,nhvjnql,ENGL-1301,SE,D
2021FL,yigoaac,ENGL-1301,SE,B
2021FL,zrdxxxd,ENGL-1301,SO,F
2021FL,ukyaljj,ENGL-1301,NE,B
2021FL,hrjqtgg,ENGL-1301,SO,C
2021FL,whgqezn,ENGL-1301,TR,A
2021FL,wpiteaz,ENGL-1301,NW,C
2021FL,rlslfgg,ENGL-1301,SE,CR
2021FL,vuafodc,ENGL-1301,TR,B
2021FL,scuxdcs,ENGL-1301,NW,CR
2021FL,ccvhutu,ENGL-1301,CN,B
2021FL,jczlwww,ENGL-1301,NE,A
2021FL,plmsloi,ENGL-1301,SE,B
2021FL,ocrczrm,ENGL-1301,NW,C
2021FL,wqkbzdc,ENGL-1301,NE,F
2021FL,ssfcewe,ENGL-1301,SO,A
2021FL,aghcynr,ENGL-1301,TR,F
2021FL,ngoukro,ENGL-1301,CN,B
2021FL,zigzouz,ENGL-1301,TR,W
2021FL,nlwgalg,ENGL-1301,SO,B
2021FL,pgnfbjb,ENGL-1301,NW,F
2021FL,xcgdjhe,ENGL-1301,SO,F
2021FL,lfjobia,ENGL-1301,NW,A
2021FL,mfxheuw,ENGL-1301,TR,CR
2021FL,cdeomyx,ENGL-1301,NW,C
2021FL,aomyqta,ENGL-1301,NE,W
2021FL,hjtchaq,ENGL-1301,TR,F
2021FL,ekzklnm,ENGL-1301,SE,A
2021FL,ewmohrm,ENGL-1301,SO,C
2021FL,aafhyrp,ENGL-1301,NE,B
2021FL,lyrcuyh,ENGL-1301,NW,CR
2021FL,cmqttun,ENGL-1301,NW,B
2021FL,blrkkkc,ENGL-1301,SE,C
2021FL,hxuhazc,ENGL-1301,NW,B
2021FL,enusoal,ENGL-1301,NE,D
2021FL,rccymef,ENGL-1301,TR,D
2021FL,llifcbf,ENGL-1301,NE,CR
2021FL,hxptoei,ENGL-1301,SE,CR
2021FL,supejvy,ENGL-1301,NW,C
2021FL,jdipkxx,ENGL-1301,NE,F
2021FL,dizermd,ENGL-1301,NE,B
2021FL,qwcjhxd,ENGL-1301,TR,CR
2021FL,iuhdlnz,ENGL-1301,TR,D
2021FL,rmmigrr,ENGL-1301,SE,F
2021FL,mcxqcrm,ENGL-1301,NE,F
2021FL,smvxokz,ENGL-1301,CN,W
2021FL,jgvuafi,ENGL-1301,SE,B
2021FL,ysriawp,ENGL-1301,TR,D
2021FL,xvergaq,ENGL-1301,SE,D
2021FL,cuyzwtp,ENGL-1301,NE,F
2021FL,beyvleb,ENGL-1301,TR,C
2021FL,lcppnja,ENGL-1301,CN,CR
2021FL,mjvvkmi,ENGL-1301,CN,C
2021FL,bcrrimp,ENGL-1301,SE,CR
2021FL,iuhywpy,ENGL-1301,NW,B
2021FL,faxcbbo,ENGL-1301,NE,D
2021FL,zhabwdf,ENGL-1301,CN,C
2021FL,nqegutu,ENGL-1301,NW,B
2021FL,lvsqmzn,ENGL-1301,CN,CR
2021FL,ehxuswx,ENGL-1301,NE,C
2021FL,lkmflqo,ENGL-1301,CN,B
2021FL,pcxwlct,ENGL-1301,SE,CR
2021FL,rzxcpjv,ENGL-1301,SO,A
2021FL,tbvyixh,ENGL-1301,SE,A
2021FL,gknxwhn,ENGL-1301,NW,D
2021FL,srcrhft,ENGL-1301,NE,A
2021FL,ajykpor,ENGL-1301,TR,C
2021FL,gtijuai,ENGL-1301,CN,C
2021FL,uzakaez,ENGL-1301,TR,W
2021FL,umuoehr,ENGL-1301,SO,D
2021FL,gegibje,ENGL-1301,TR,C
2021FL,azpsdgi,ENGL-1301,NW,W
2021FL,pwlnoyt,ENGL-1301,SO,B
2021FL,ckbhrbe,ENGL-1301,CN,F
2021FL,yvdbrqc,ENGL-1301,SO,A
2021FL,xlgcdtd,ENGL-1301,CN,CR
2021FL,rjwxpsw,ENGL-1301,NW,CR
2021FL,ovywyvi,ENGL-1301,CN,A
2021FL,crdfvml,ENGL-1301,TR,CR
2021FL,ywtukbt,ENGL-1301,NW,A
2021FL,sqkqxsj,ENGL-1301,CN,W
2021FL,poidtdx,ENGL-1301,CN,F
2021FL,bwosmgz,ENGL-1301,SO,C
2021FL,ktcgyre,ENGL-1301,NE,CR
2021FL,wokozlf,ENGL-1301,CN,CR
2021FL,zcimhzn,ENGL-1301,NW,D
2021FL,gyztcop,ENGL-1301,SO,A
2021FL,ljebvjn,ENGL-1301,SO,B
2021FL,zrnndyt,ENGL-1301,TR,C
2021FL,icxatjb,ENGL-1301,NE,B
2021FL,saougkl,ENGL-1301,SO,CR
2021FL,qadvghp,ENGL-1301,TR,W
2021FL,zelzanz,ENGL-1301,SO,B
2021FL,utomwal,ENGL-1301,SO,B
2021FL,psfwevu,ENGL-1301,SE,W
2021FL,tlqwtpz,ENGL-1301,TR,C
2021FL,jtqhmqz,ENGL-1301,CN,A
2021FL,elfuley,ENGL-1301,NE,F
2021FL,dwodvny,ENGL-1301,NW,C
2021FL,etawvzq,ENGL-1301,SE,A
2021FL,brltncs,ENGL-1301,SE,CR
2021FL,kvsndki,ENGL-1301,NW,A
2021FL,xwwigkq,ENGL-1301,SE,CR
2021FL,jsfurgb,ENGL-1301,TR,B
2021FL,olxshtp,ENGL-1301,SE,D
2021FL,awgzmog,ENGL-1301,CN,CR
2021FL,fjgrfjn,ENGL-1301,CN,F
2021FL,sinuqxb,ENGL-1301,NE,W
2021FL,eusrklj,ENGL-1301,NE,A
2021FL,pcjhlwf,ENGL-1301,TR,CR
2021FL,bqnhhno,ENGL-1301,NW,D
2021FL,oksjcuj,ENGL-1301,NW,A
2021FL,efohdcl,ENGL-1301,NE,B
2021FL,swceugh,ENGL-1301,SE,C
2021FL,dpjglex,ENGL-1301,CN,B
2021FL,xmcookc,ENGL-1301,SE,D
2021FL,eifksai,ENGL-1301,NW,W
2021FL,fadxiqa,ENGL-1301,CN,B
2021FL,yaaujha,ENGL-1301,SO,F
2021FL,nnyqdda,ENGL-1301,SO,F
2021FL,oynjtth,ENGL-1301,NW,D
2021FL,ahvmftx,ENGL-1301,SO,W
2021FL,jggdhdw,ENGL-1301,NW,A
2021FL,gliswjo,ENGL-1301,TR,CR
2021FL,uhduotu,ENGL-1301,SE,C
2021FL,icgpche,ENGL-1301,SO,C
2021FL,mkxwjne,ENGL-1301,NE,F
2021FL,dwqaxdi,ENGL-1301,NW,B
2021FL,pmmmfja,ENGL-1301,NW,A
2021FL,xczemue,ENGL-1301,SO,B
2021FL,zarnaqt,ENGL-1301,NW,F
2021FL,qrzsfot,ENGL-1301,SE,A
2021FL,qbhjknk,ENGL-1301,TR,F
2021FL,ezojwml,ENGL-1301,SO,A
2021FL,yianhpu,ENGL-1301,NE,D
2021FL,hrfwvwq,ENGL-1301,CN,D
2021FL,fcnbsvy,ENGL-1301,NW,CR
2021FL,bfglqis,ENGL-1301,TR,CR
2021FL,tsrnhbb,ENGL-1301,NE,W
2021FL,jrakyhu,ENGL-1301,SE,A
2021FL,ugmamvr,ENGL-1301,SE,W
2021FL,luzzrjo,ENGL-1301,NE,B
2021FL,vtthgcu,ENGL-1301,CN,CR
2021FL,cxlxoif,ENGL-1301,CN,D
2021FL,gueddgk,ENGL-1301,NW,B
2021FL,xkwrodx,ENGL-1301,TR,A
2021FL,fgtpngv,ENGL-1301,NW,W
2021FL,cdttjpu,ENGL-1301,SE,A
2021FL,cwvdcdk,ENGL-1301,SO,B
2021FL,bkkmxqd,ENGL-1301,SO,CR
2021FL,hyruaxu,ENGL-1301,SO,W
2021FL,xvzduqp,ENGL-1301,SE,CR
2021FL,lusoldk,ENGL-1301,SO,B
2021FL,arsntrx,ENGL-1301,NW,CR
2021FL,erqzegb,ENGL-1301,NW,W
2021FL,bcinhcu,ENGL-1301,NW,B
2021FL,xtsjfeg,ENGL-1301,NE,W
2021FL,ymeiohw,ENGL-1301,SE,F
2021FL,qimomhp,ENGL-1301,SO,C
2021FL,ilarmta,ENGL-1301,SO,B
2021FL,wdqusmg,ENGL-1301,NE,F
2021FL,oowtoql,ENGL-1301,SO,C
2021FL,leilzbb,ENGL-1301,NW,CR
2021FL,folwxlw,ENGL-1301,NE,C
2021FL,qphnxxk,ENGL-1301,TR,W
2021FL,lgiacya,ENGL-1301,SE,W
2021FL,pzkooie,ENGL-1301,SE,C
2021FL,eqrqxoh,ENGL-1301,SO,C
2021FL,gjhciyh,ENGL-1301,NE,B
2021FL,znsmyfw,ENGL-1301,SO,A
2021FL,fxzcqld,ENGL-1301,CN,A
2021FL,cpxlfra,ENGL-1301,NW,CR
2021FL,huaqybh,ENGL-1301,SE,F
2021FL,tudfvjz,ENGL-1301,SO,C
2021FL,jbwdfrt,ENGL-1301,SE,CR
2021FL,boxpvel,ENGL-1301,SE,A
2021FL,tsqqreo,ENGL-1301,CN,W
2021FL,dtvrccy,ENGL-1301,SE,D
2021FL,qvoundb,ENGL-1301,SO,A
2021FL,jpxcrlw,ENGL-1301,CN,F
2021FL,perjjxl,ENGL-1301,CN,D
2021FL,rdisjot,ENGL-1301,SO,CR
2021FL,kovqoiq,ENGL-1301,SO,F
2021FL,nvaioad,ENGL-1301,SE,A
2021FL,uqrnuio,ENGL-1301,SE,B
2021FL,cbvwzgm,ENGL-1301,SE,A
2021FL,zxxdbsz,ENGL-1301,CN,CR
2021FL,kcygtik,ENGL-1301,TR,D
2021FL,wlujrdd,ENGL-1301,SO,F
2021FL,wbxtplj,ENGL-1301,SO,CR
2021FL,lgucfta,ENGL-1301,NW,A
2021FL,calhxsy,ENGL-1301,SE,W
2021FL,tavqxmg,ENGL-1301,SO,F
2021FL,crikahb,ENGL-1301,SE,C
2021FL,aevyxtr,ENGL-1301,SO,CR
2021FL,hmiuhke,ENGL-1301,TR,D
2021FL,xkgdaqb,ENGL-1301,NE,C
2021FL,vwmmpef,ENGL-1301,SO,F
2021FL,crhkjmk,ENGL-1301,SE,B
2021FL,doztixn,ENGL-1301,SO,CR
2021FL,xmemwle,ENGL-1301,NE,W
2021FL,jnwmldn,ENGL-1301,SE,D
2021FL,czckhem,ENGL-1301,NW,F
2021FL,tbviywa,ENGL-1301,SE,A
2021FL,mchvqpq,ENGL-1301,SO,F
2021FL,oepusbg,ENGL-1301,TR,W
2021FL,kewbyxd,ENGL-1301,NE,F
2021FL,onujnug,ENGL-1301,NW,A
2021FL,vozfced,ENGL-1301,NE,F
2021FL,stuiwep,ENGL-1301,TR,CR
2021FL,rwzndxf,ENGL-1301,NW,F
2021FL,piwhbke,ENGL-1301,NE,C
2021FL,fuckyig,ENGL-1301,SE,W
2021FL,wdknroa,ENGL-1301,NW,F
2021FL,abjhydj,ENGL-1301,NW,C
2021FL,tjxkavp,ENGL-1301,SO,D
2021FL,rddrxzu,ENGL-1301,SE,W
2021FL,eneywqb,ENGL-1301,CN,C
2021FL,vfmdhso,ENGL-1301,SE,A
2021FL,vdqghrp,ENGL-1301,NE,CR
2021FL,cwcclgv,ENGL-1301,SE,B
2021FL,nwrsbaj,ENGL-1301,SE,A
2021FL,qmpjezg,ENGL-1301,NW,D
2021FL,gajqlqw,ENGL-1301,NE,B
2021FL,bckzvmk,ENGL-1301,SO,CR
2021FL,jyrlxob,ENGL-1301,NE,B
2021FL,jrgizlc,ENGL-1301,TR,D
2021FL,apczzxj,ENGL-1301,SO,A
2021FL,lkqhqcm,ENGL-1301,CN,A
2021FL,bndyest,ENGL-1301,SE,D
2021FL,jtkikhl,ENGL-1301,TR,B
2021FL,hxzhjol,ENGL-1301,CN,A
2021FL,aubyaek,ENGL-1301,SO,F
2021FL,scwrjxx,ENGL-1301,NW,D
2021FL,ouridmg,ENGL-1301,SO,W
2021FL,kgcmswk,ENGL-1301,NW,C
2021FL,estpssi,ENGL-1301,TR,CR
2021FL,pjwbljl,ENGL-1301,NW,A
2021FL,hfgejmr,ENGL-1301,SO,CR
2021FL,cvbeljd,ENGL-1301,TR,CR
2021FL,lgpcwjh,ENGL-1301,TR,W
2021FL,qnaoltq,ENGL-1301,CN,A
2021FL,agkxhtn,ENGL-1301,SE,A
2021FL,rwmxegd,ENGL-1301,SO,W
2021FL,jnhpfyk,ENGL-1301,NE,D
2021FL,vdpvdnh,ENGL-1301,NE,A
2021FL,uczfzmh,ENGL-1301,NE,A
2021FL,uqgtdxq,ENGL-1301,CN,F
2021FL,ajxarwr,ENGL-1301,SO,CR
2021FL,iynboow,ENGL-1301,NW,D
2021FL,rqaskkq,ENGL-1301,SO,C
2021FL,ornicjo,ENGL-1301,SO,CR
2021FL,vmiwzmc,ENGL-1301,NE,CR
2021FL,tqypvty,ENGL-1301,SO,A
2021FL,mjgagts,ENGL-1301,NW,D
2021FL,lgphurf,ENGL-1301,NE,B
2021FL,xrrmkpd,ENGL-1301,TR,C
2021FL,dveorqx,ENGL-1301,SO,A
2021FL,pzcodan,ENGL-1301,CN,CR
2021FL,bsemojq,ENGL-1301,CN,CR
2021FL,ypidhtf,ENGL-1301,TR,W
2021FL,ljbilvc,ENGL-1301,CN,C
2021FL,thlaaxf,ENGL-1301,CN,W
2021FL,vnopawk,ENGL-1301,SO,F
2021FL,mtigeey,ENGL-1301,NW,B
2021FL,twxoguq,ENGL-1301,NE,B
2021FL,xyoatdx,ENGL-1301,SE,CR
2021FL,akjuvgb,ENGL-1301,NW,A
2021FL,zdijehs,ENGL-1301,NE,B
2021FL,wxsjjcz,ENGL-1301,SO,B
2021FL,aeutesk,ENGL-1301,CN,F
2021FL,ilpzzjw,ENGL-1301,NE,B
2021FL,tjvxgfh,ENGL-1301,NW,W
2021FL,bzbrrwk,ENGL-1301,SO,A
2021FL,hpehawz,ENGL-1301,NW,D
2021FL,buyrteo,ENGL-1301,NE,W
2021FL,wgjynpn,ENGL-1301,NW,A
2021FL,zdprmau,ENGL-1301,CN,W
2021FL,rkpbtgd,ENGL-1301,SE,C
2021FL,lrbmfbv,ENGL-1301,SO,B
2021FL,qnrigav,ENGL-1301,NW,F
2021FL,qtizedl,ENGL-1301,SO,C
2021FL,woiwryn,ENGL-1301,NE,W
2021FL,imuxnav,ENGL-1301,NE,B
2021FL,ratqysp,ENGL-1301,NE,W
2021FL,jhmsmer,ENGL-1301,SO,A
2021FL,iuyawfz,ENGL-1301,CN,W
2021FL,hxwxbww,ENGL-1301,SO,A
2021FL,mroooum,ENGL-1301,SO,A
2021FL,ipkkfbu,ENGL-1301,SO,D
2021FL,tebdqwt,ENGL-1301,NE,A
2021FL,hypcsej,ENGL-1301,TR,C
2021FL,yfzygpb,ENGL-1301,SO,W
2021FL,poecgdq,ENGL-1301,SE,W
2021FL,hcijlct,ENGL-1301,NW,D
2021FL,ltemowk,ENGL-1301,TR,A
2021FL,schamlj,ENGL-1301,TR,F
2021FL,ahhgrou,ENGL-1301,CN,W
2021FL,uyalgne,ENGL-1301,NE,C
2021FL,fajchep,ENGL-1301,SO,A
2021FL,cxqzmfz,ENGL-1301,SE,B
2021FL,bixdhek,ENGL-1301,SE,D
2021FL,apjypej,ENGL-1301,SO,C
2021FL,mbrfvjr,ENGL-1301,SO,B
2021FL,mcpinks,ENGL-1301,NW,B
2021FL,likafmc,ENGL-1301,SE,D
2021FL,lhyrkzz,ENGL-1301,NE,A
2021FL,xhhtbry,ENGL-1301,TR,CR
2021FL,jqhmnkx,ENGL-1301,CN,W
2021FL,otmhqlt,ENGL-1301,TR,CR
2021FL,ndudhfd,ENGL-1301,SO,B
2021FL,aufijss,ENGL-1301,NW,A
2021FL,zijtplc,ENGL-1301,NE,CR
2021FL,bumbpkr,ENGL-1301,SE,CR
2021FL,ofnjzzz,ENGL-1301,NW,F
2021FL,llerqqq,ENGL-1301,NE,CR
2021FL,aqsvxyo,ENGL-1301,NE,F
2021FL,hahulmc,ENGL-1301,CN,B
2021FL,ehfdfiq,ENGL-1301,SE,F
2021FL,ukwfgvi,ENGL-1301,SE,F
2021FL,xwmsuoq,ENGL-1301,SE,W
2021FL,qrwgybs,ENGL-1301,NW,A
2021FL,xrvofmb,ENGL-1301,NW,D
2021FL,ssydqju,ENGL-1301,TR,D
2021FL,lzfjnbk,ENGL-1301,NE,B
2021FL,omhkxht,ENGL-1301,SO,B
2021FL,lroxise,ENGL-1301,CN,W
2021FL,ojdqqrq,ENGL-1301,TR,W
2021FL,ozaklxt,ENGL-1301,NE,C
2021FL,pejomga,ENGL-1301,TR,F
2021FL,idwzjuh,ENGL-1301,TR,D
2021FL,veymkvo,ENGL-1301,SE,D
2021FL,fhadxnl,ENGL-1301,NW,CR
2021FL,injekvj,ENGL-1301,NE,B
2021FL,eddpiek,ENGL-1301,SO,F
2021FL,rvxxwie,ENGL-1301,NE,C
2021FL,keyttqg,ENGL-1301,CN,F
2021FL,hqvfncu,ENGL-1301,SE,D
2021FL,kffmxqd,ENGL-1301,TR,CR
2021FL,jnrnbhg,ENGL-1301,NW,F
2021FL,tcuxpre,ENGL-1301,NE,C
2021FL,kwdbbos,ENGL-1301,SO,W
2021FL,ptbuzco,ENGL-1301,CN,C
2021FL,zeqrplc,ENGL-1301,NW,A
2021FL,fcsxjhf,ENGL-1301,SE,B
2021FL,aawcczy,ENGL-1301,NE,F
2021FL,fdzxxfh,ENGL-1301,NW,F
2021FL,msepbji,ENGL-1301,CN,B
2021FL,nhharto,ENGL-1301,SO,W
2021FL,tvsvxmg,ENGL-1301,NW,C
2021FL,sxtnajy,ENGL-1301,SO,W
2021FL,eqknwrl,ENGL-1301,SO,A
2021FL,uzmrqsc,ENGL-1301,NW,A
2021FL,dzimouv,ENGL-1301,CN,W
2021FL,jazyepb,ENGL-1301,SO,C
2021FL,ijpxigm,ENGL-1301,NE,F
2021FL,gllfyev,ENGL-1301,NE,C
2021FL,xmzzehm,ENGL-1301,SE,W
2021FL,eldrupx,ENGL-1301,NW,C
2021FL,hwhnlpw,ENGL-1301,SO,A
2021FL,zgnluts,ENGL-1301,NE,F
2021FL,zrsvziz,ENGL-1301,CN,B
2021FL,opwgmtm,ENGL-1301,SE,D
2021FL,fgheqpw,ENGL-1301,TR,D
2021FL,ymogobu,ENGL-1301,TR,C
2021FL,ujmcglr,ENGL-1301,SE,D
2021FL,vtfkgzh,ENGL-1301,CN,W
2021FL,nxjxsea,ENGL-1301,CN,CR
2021FL,eqaegsf,ENGL-1301,SE,CR
2021FL,cznyuxe,ENGL-1301,NE,A
2021FL,erglqvc,ENGL-1301,SE,B
2021FL,skbnods,ENGL-1301,CN,B
2021FL,vdafzrh,ENGL-1301,NE,CR
2021FL,jptnreg,ENGL-1301,NE,A
2021FL,xytkfam,ENGL-1301,NE,CR
2021FL,agqtaym,ENGL-1301,SE,CR
2021FL,exfcexc,ENGL-1301,NE,C
2021FL,mhkjvce,ENGL-1301,SO,B
2021FL,zacxhqg,ENGL-1301,SO,A
2021FL,wnylarp,ENGL-1301,NW,A
2021FL,whnzxrd,ENGL-1301,CN,W
2021FL,gnfksmq,ENGL-1301,TR,B
2021FL,msokrjh,ENGL-1301,CN,W
2021FL,wvdimfl,ENGL-1301,NE,B
2021FL,kuqyqxp,ENGL-1301,SE,C
2021FL,ejfcynx,ENGL-1301,SE,F
2021FL,kthoumd,ENGL-1301,NW,A
2021FL,fwmdxdz,ENGL-1301,TR,D
2021FL,zubkayi,ENGL-1301,TR,CR
2021FL,cichwjm,ENGL-1301,TR,B
2021FL,ufnyixf,ENGL-1301,NW,CR
2021FL,qlyrujk,ENGL-1301,NW,D
2021FL,aauzgky,ENGL-1301,TR,CR
2021FL,amfzlko,ENGL-1301,NE,C
2021FL,hljioei,ENGL-1301,CN,B
2021FL,eupcayt,ENGL-1301,CN,A
2021FL,xilyiny,ENGL-1301,NE,C
2021FL,mdetdvu,ENGL-1301,CN,CR
2021FL,nknsggt,ENGL-1301,CN,A
2021FL,riaesri,ENGL-1301,NE,CR
2021FL,crzypgh,ENGL-1301,NE,C
2021FL,gqhpskx,ENGL-1301,SO,CR
2021FL,ekhjdfb,ENGL-1301,CN,A
2021FL,ivuguty,ENGL-1301,CN,C
2021FL,rdwowyt,ENGL-1301,NE,B
2021FL,iehschp,ENGL-1301,CN,F
2021FL,bvvkdap,ENGL-1301,NW,CR
2021FL,tgwltmy,ENGL-1301,TR,F
2021FL,uxuahnr,ENGL-1301,SO,C
2021FL,imsfmui,ENGL-1301,TR,A
2021FL,udnefpr,ENGL-1301,TR,D
2021FL,qwbujqz,ENGL-1301,NE,D
2021FL,chctpvh,ENGL-1301,SO,C
2021FL,gcdzfdo,ENGL-1301,SE,D
2021FL,fdjyiqe,ENGL-1301,CN,CR
2021FL,osjpsnq,ENGL-1301,NE,CR
2021FL,jbisdio,ENGL-1301,NE,A
2021FL,ossbgyy,ENGL-1301,NE,A
2021FL,pykkpfp,ENGL-1301,CN,F
2021FL,uoyhvur,ENGL-1301,CN,A
2021FL,cxtpevs,ENGL-1301,NE,F
2021FL,ybwrdqv,ENGL-1301,SE,A
2021FL,ujviiyo,ENGL-1301,NW,F
2021FL,ctdqalk,ENGL-1301,TR,C
2021FL,qbgdigt,ENGL-1301,SE,W
2021FL,jcigmjf,ENGL-1301,NE,CR
2021FL,hetujai,ENGL-1301,NE,F
2021FL,fqeakxe,ENGL-1301,NW,C
2021FL,kactswx,ENGL-1301,TR,C
2021FL,xwadxhg,ENGL-1301,NE,CR
2021FL,uxxkwnd,ENGL-1301,CN,F
2021FL,acpqofh,ENGL-1301,TR,D
2021FL,oiixsmi,ENGL-1301,SO,B
2021FL,lmogasf,ENGL-1301,SE,CR
2021FL,khaaexz,ENGL-1301,SE,A
2021FL,dkplfhy,ENGL-1301,SO,C
2021FL,fhkrkrd,ENGL-1301,NE,A
2021FL,jypyabq,ENGL-1301,CN,A
2021FL,ethgmgd,ENGL-1301,NE,D
2021FL,wpouapd,ENGL-1301,NE,C
2021FL,tqhirba,ENGL-1301,TR,B
2021FL,lwpiqzo,ENGL-1301,NW,C
2021FL,hhxpwok,ENGL-1301,CN,A
2021FL,pgbwvps,ENGL-1301,SE,D
2021FL,vubmzwv,ENGL-1301,SE,CR
2021FL,ivymwpl,ENGL-1301,NW,D
2021FL,diuiexk,ENGL-1301,SE,CR
2021FL,wpbojhw,ENGL-1301,CN,W
2021FL,mwzmgcc,ENGL-1301,CN,F
2021FL,bwwksvi,ENGL-1301,SE,B
2021FL,wicnejf,ENGL-1301,NW,D
2021FL,spfiunn,ENGL-1301,TR,B
2021FL,qccxiuq,ENGL-1301,NE,W
2021FL,bkpioga,ENGL-1301,TR,B
2021FL,jbthyuj,ENGL-1301,TR,F
2021FL,qfcgtww,ENGL-1301,TR,CR
2021FL,vhbtyxg,ENGL-1301,SO,C
2021FL,xdctcur,ENGL-1301,SE,F
2021FL,xlitvmq,ENGL-1301,CN,C
2021FL,pehkahb,ENGL-1301,TR,F
2021FL,nxktebs,ENGL-1301,TR,CR
2021FL,hxnqzvo,ENGL-1301,TR,CR
2021FL,spqiyee,ENGL-1301,TR,F
2021FL,iiwwfua,ENGL-1301,TR,B
2021FL,zqfzgbx,ENGL-1301,NW,CR
2021FL,odcqczh,ENGL-1301,NE,C
2021FL,famrqqu,ENGL-1301,NE,C
2021FL,trddgjn,ENGL-1301,CN,C
2021FL,ankdqbh,ENGL-1301,CN,D
2021FL,egqztpi,ENGL-1301,SE,B
2021FL,krlouug,ENGL-1301,SE,B
2021FL,limoway,ENGL-1301,TR,F
2021FL,rpjfucd,ENGL-1301,SO,W
2021FL,ilrakls,ENGL-1301,TR,B
2021FL,rxttvuy,ENGL-1301,SE,F
2021FL,exeoock,ENGL-1301,SO,B
2021FL,dfknsoi,ENGL-1301,SE,W
2021FL,ylwqgca,ENGL-1301,CN,F
2021FL,zlcrbrb,ENGL-1301,CN,CR
2021FL,hncegob,ENGL-1301,SE,B
2021FL,nsfvszp,ENGL-1301,TR,D
2021FL,jrttrlk,ENGL-1301,TR,B
2021FL,ubjbklx,ENGL-1301,CN,W
2021FL,uzqkfbk,ENGL-1301,SE,D
2021FL,qvytker,ENGL-1301,TR,C
2021FL,bamzzid,ENGL-1301,SE,CR
2021FL,yqvvexo,ENGL-1301,CN,CR
2021FL,qakpqsn,ENGL-1301,NE,CR
2021FL,bsivayb,ENGL-1301,NW,W
2021FL,ywyetpb,ENGL-1301,NW,F
2021FL,rhyanvj,ENGL-1301,NE,CR
2021FL,hxblpsf,ENGL-1301,TR,W
2021FL,qjiwovr,ENGL-1301,SO,C
2021FL,cafidge,ENGL-1301,CN,B
2021FL,xwhxxox,ENGL-1301,SE,W
2021FL,bwkinfi,ENGL-1301,SE,D
2021FL,xbzdipn,ENGL-1301,NE,F
